Product_ID,Department,Product_Category,Price,Cost,Customer_Rating
E001630,Electronics/General,Toys,30.49,20.95,4.8
F001631,Food,Canned Goods,3.99,2.97,4.7
H001632,Health & Beauty,Hair Care,5.99,4.04,3.2
H001633,Household,Kitchen Supplies,19.99,13.83,3.9
H001634,Health & Beauty,Cosmetics,25.99,18.2,5.0
E001635,Electronics/General,Office Supplies,12.49,8.4,3.0
F001636,Food,Dairy,8.79,6.85,4.8
F001637,Food,Meat,19.99,16.12,3.5
F001638,Food,Snacks,11.99,9.9,4.5
F001639,Food,Canned Goods,12.99,10.58,5.0
F001640,Food,Dairy,15.99,11.98,5.0
H001641,Health & Beauty,Medications,25.99,18.21,3.4
F001642,Food,Beverages,11.99,9.27,
H001643,Household,Cleaning Supplies,20.79,15.97,4.8
F001644,Food,Bakery,1.99,1.63,4.6
F001645,Food,Dairy,7.19,6.6,4.7
F001646,Food,Beverages,5.26,4.9,4.2
H001647,Household,Kitchen Supplies,19.99,14.04,4.7
H001648,Health & Beauty,Personal Care,20.99,14.07,4.8
F001649,Food,Dairy,6.99,5.04,
H001650,Health & Beauty,Personal Care,21.99,15.0,3.2
F001651,Food,Beverages,1.99,1.55,4.6
F001652,Food,Meat,19.49,14.18,4.1
H001653,Household,Cleaning Supplies,18.7,16.29,4.6
F001654,Food,Meat,22.99,17.49,4.3
F001655,Food,Dairy,5.99,4.39,4.4
F001656,Food,Beverages,9.99,7.84,3.5
H001657,Health & Beauty,Hair Care,8.99,5.78,3.9
H001658,Health & Beauty,Hair Care,21.99,15.22,5.0
H001659,Household,Kitchen Supplies,8.99,6.42,3.8
F001660,Food,Bakery,3.99,3.22,4.3
F001661,Food,Beverages,12.99,10.03,4.6
H001662,Household,Laundry,4.99,3.36,3.3
F001663,Food,Frozen Foods,9.49,7.89,4.3
H001664,Household,Kitchen Supplies,22.99,16.4,3.8
H001665,Household,Home Decor,16.99,12.59,5.0
F001666,Food,Snacks,12.99,10.7,5.0
H001667,Household,Kitchen Supplies,3.79,2.7,3.6
H001668,Health & Beauty,Hair Care,14.64,13.42,3.1
F001669,Food,Bakery,7.79,6.44,4.2
F001670,Food,Beverages,11.99,9.6,4.4
H001671,Health & Beauty,Hair Care,16.99,11.2,3.6
H001672,Household,Kitchen Supplies,15.79,10.99,3.5
H001673,Household,Cleaning Supplies,13.99,9.64,4.9
F001674,Food,Produce,1.51,1.65,
H001675,Household,Cleaning Supplies,3.06,2.88,4.9
F001676,Food,Snacks,6.59,5.33,4.2
F001677,Food,Bakery,0.99,0.76,4.6
E001678,Electronics/General,Seasonal,61.49,46.8,2.6
H001679,Household,Laundry,15.79,10.69,3.8
H001680,Household,Laundry,9.79,6.92,4.0
F001681,Food,Dairy,14.65,12.79,4.4
F001682,Food,Snacks,13.79,10.3,4.4
F001683,Food,Produce,1.99,1.48,4.7
H001684,Household,Paper Products,8.99,6.57,3.6
F001685,Food,Canned Goods,3.99,3.28,4.1
H001686,Health & Beauty,Medications,44.49,29.91,5.0
F001687,Food,Beverages,11.35,10.35,3.7
F001688,Food,Canned Goods,7.49,5.82,4.0
F001689,Food,Meat,1.99,1.51,4.3
F001690,Food,Dairy,1.49,1.13,4.4
F001691,Food,Produce,2.99,2.49,5.0
E001692,Electronics/General,Toys,18.79,12.92,3.7
H001693,Household,Cleaning Supplies,22.59,17.34,4.3
F001694,Food,Frozen Foods,3.05,2.67,4.9
H001695,Health & Beauty,Personal Care,5.99,3.83,4.1
F001696,Food,Bakery,3.29,2.53,4.5
F001697,Food,Produce,1.5899999999999999,1.32,4.8
F001698,Food,Meat,7.14,6.47,3.8
F001699,Food,Frozen Foods,2.49,1.89,4.1
H001700,Health & Beauty,Cosmetics,23.99,16.7,4.7
F001701,Food,Frozen Foods,4.79,3.43,3.5
H001702,Household,Kitchen Supplies,4.99,3.65,4.2
F001703,Food,Frozen Foods,13.79,10.45,4.5
F001704,Food,Bakery,5.79,5.51,4.1
H001705,Health & Beauty,Medications,43.99,30.16,4.7
F001706,Food,Canned Goods,12.7,11.9,4.0
F001707,Food,Bakery,3.79,3.08,4.7
E001708,Electronics/General,Toys,60.29,44.04,3.7
H001709,Health & Beauty,,5.99,4.28,3.7
F001710,Food,Dairy,16.79,12.12,5.0
F001711,Food,Bakery,1.79,1.42,3.9
H001712,Household,Home Decor,11.99,8.42,3.9
F001713,Food,Frozen Foods,4.99,3.65,4.0
F001714,Food,Frozen Foods,11.59,8.54,4.5
F001715,Food,Snacks,3.49,2.56,4.4
H001716,Household,Home Decor,29.99,20.26,2.7
F001717,Food,Beverages,12.99,9.97,4.3
H001718,Household,Kitchen Supplies,3.99,2.84,3.9
H001719,Health & Beauty,Hair Care,29.49,18.72,3.9
F001720,Food,,12.99,10.11,4.8
F001721,Food,Snacks,1.99,1.59,5.0
F001722,Food,Dairy,16.79,12.42,3.2
F001723,Food,Produce,5.99,4.63,4.2
H001724,Health & Beauty,Hair Care,14.99,9.69,4.4
F001725,Food,Beverages,12.99,9.52,3.5
H001726,Health & Beauty,Personal Care,12.99,8.29,3.0
H001727,Household,Kitchen Supplies,6.99,4.9,3.7
F001728,Food,Meat,10.99,8.1,4.8
H001729,Health & Beauty,Cosmetics,9.49,6.32,4.8
H001730,Health & Beauty,Cosmetics,3.59,2.5,5.0
F001731,Food,Snacks,12.49,9.93,4.4
F001732,Food,Bakery,1.81,1.63,4.8
F001733,Food,Frozen Foods,13.99,10.14,4.0
H001734,Household,Cleaning Supplies,23.49,17.63,4.7
H001735,Health & Beauty,Personal Care,11.99,8.11,4.0
F001736,Food,Beverages,10.99,8.21,4.5
H001737,Household,Cleaning Supplies,18.49,12.78,4.4
H001738,Household,Home Decor,13.99,10.67,3.4
H001739,Household,Cleaning Supplies,12.34,11.03,4.2
F001740,Food,Beverages,7.59,5.95,5.0
F001741,Food,Dairy,2.43,2.28,4.9
H001742,Household,Kitchen Supplies,24.99,17.47,4.0
H001743,Health & Beauty,Personal Care,6.49,4.23,3.1
E001744,Electronics/General,Seasonal,34.99,26.23,2.9
F001745,Food,Beverages,9.99,8.09,4.5
H001746,Household,Home Decor,9.79,7.12,3.7
H001747,Health & Beauty,Hair Care,4.99,3.41,4.6
H001748,Household,Cleaning Supplies,15.99,11.3,4.6
H001749,Health & Beauty,Hair Care,22.99,16.16,2.7
F001750,Food,Produce,13.79,10.73,4.7
H001751,Household,Laundry,20.99,15.48,3.1
H001752,Health & Beauty,Hair Care,6.49,4.61,3.2
F001753,Food,Snacks,8.99,6.82,4.1
F001754,Food,Beverages,7.16,6.81,5.0
F001755,Food,Snacks,2.99,2.14,5.0
H001756,Household,,12.99,9.47,3.0
H001757,Health & Beauty,Medications,38.99,25.12,3.4
E001758,Electronics/General,Electronics,68.29,46.28,4.4
H001759,Household,Laundry,7.12,6.62,3.6
H001760,Health & Beauty,Cosmetics,11.59,7.83,3.0
H001761,Health & Beauty,Hair Care,10.99,7.34,4.5
F001762,Food,Meat,21.29,15.56,5.0
F001763,Food,Beverages,14.49,11.7,5.0
H001764,Health & Beauty,Personal Care,11.79,7.52,5.0
F001765,Food,Bakery,8.79,6.47,4.7
H001766,Health & Beauty,Hair Care,11.75,10.32,5.0
F001767,Food,Frozen Foods,4.99,3.72,3.9
H001768,Health & Beauty,Cosmetics,3.79,2.59,3.7
F001769,Food,Meat,8.79,6.39,3.5
F001770,Food,Frozen Foods,1.99,1.63,4.7
H001771,Health & Beauty,Medications,16.99,11.35,4.1
F001772,Food,Bakery,10.22,9.05,4.0
H001773,Household,Kitchen Supplies,5.79,4.31,4.7
F001774,Food,Canned Goods,5.79,4.59,4.2
H001775,Household,Kitchen Supplies,10.99,8.04,
H001776,Household,Cleaning Supplies,20.99,14.99,4.2
F001777,Food,Snacks,12.99,9.3,4.1
F001778,Food,Bakery,4.0,3.62,4.1
F001779,Food,Beverages,1.42,1.61,4.2
F001780,Food,,11.49,8.88,3.7
F001781,Food,Bakery,12.79,9.78,4.0
F001782,Food,Meat,21.59,,3.7
H001783,Household,,11.56,10.58,3.6
F001784,Food,Meat,18.29,14.36,5.0
F001785,Food,Bakery,9.99,8.12,3.8
F001786,Food,Frozen Foods,3.12,2.87,4.2
F001787,Food,Snacks,8.88,8.1,4.7
F001788,Food,Meat,14.49,11.17,4.1
H001789,Health & Beauty,Cosmetics,14.99,9.38,4.2
F001790,Food,Frozen Foods,12.99,10.46,5.0
F001791,Food,Beverages,8.99,6.55,4.2
F001792,Food,Canned Goods,2.99,2.29,4.7
H001793,Household,Laundry,19.99,15.13,4.4
F001794,Food,Dairy,14.99,10.86,5.0
F001795,Food,Bakery,6.99,5.55,3.5
F001796,Food,Beverages,7.99,5.95,3.9
F001797,Food,Beverages,1.79,1.47,3.8
F001798,Food,,13.99,11.61,4.7
E001799,Electronics/General,Office Supplies,25.49,17.52,3.2
H001800,Health & Beauty,Personal Care,13.99,8.91,5.0
F001801,Food,Snacks,11.72,11.13,4.5
E001802,Electronics/General,Office Supplies,50.99,35.08,4.7
F001803,Food,Canned Goods,11.99,8.78,4.8
H001804,Household,Paper Products,12.99,9.56,4.4
H001805,Household,,16.79,11.21,2.5
H001806,Household,Laundry,32.99,23.17,4.4
H001807,Household,Kitchen Supplies,23.99,16.18,4.6
H001808,Health & Beauty,Hair Care,6.99,4.56,3.3
F001809,Food,Meat,3.3,3.1,4.4
F001810,Food,Frozen Foods,12.99,9.48,4.1
F001811,Food,Canned Goods,11.99,8.62,4.4
H001812,Household,Paper Products,13.99,9.55,4.2
H001813,Household,Paper Products,12.99,8.92,4.6
H001814,Household,Kitchen Supplies,6.99,4.68,2.8
H001815,Health & Beauty,Medications,3.79,2.57,4.6
H001816,Health & Beauty,Medications,7.49,4.99,3.7
F001817,Food,Meat,11.3,10.34,3.7
H001818,Household,Cleaning Supplies,18.79,12.93,2.9
H001819,Household,Home Decor,21.99,16.05,5.0
H001820,Household,Home Decor,12.79,9.21,4.5
F001821,Food,Frozen Foods,10.49,8.41,5.0
H001822,Household,Cleaning Supplies,21.99,15.29,5.0
F001823,Food,Bakery,5.32,4.67,4.9
F001824,Food,Dairy,12.99,10.28,4.6
H001825,Health & Beauty,Personal Care,19.49,12.72,3.6
F001826,Food,Meat,9.9,9.38,3.6
F001827,Food,Beverages,12.0,10.76,4.3
H001828,Household,Laundry,24.4,22.51,4.3
F001829,Food,,3.99,2.93,3.9
F001830,Food,Snacks,2.99,2.32,
F001831,Food,Dairy,3.49,2.84,4.6
H001832,Health & Beauty,,20.99,13.2,3.1
F001833,Food,Frozen Foods,3.72,3.39,4.6
H001834,Household,Cleaning Supplies,11.57,10.06,4.2
F001835,Food,Produce,8.99,6.59,4.2
F001836,Food,Canned Goods,5.99,4.78,4.1
H001837,Household,Home Decor,8.99,6.04,2.9
F001838,Food,Canned Goods,8.99,6.81,4.8
F001839,Food,Canned Goods,4.99,3.76,4.2
H001840,Household,Laundry,8.81,7.8,4.2
H001841,Household,Laundry,10.29,6.91,3.8
F001842,Food,Meat,16.59,12.52,5.0
F001843,Food,Canned Goods,4.99,3.92,4.6
H001844,Health & Beauty,Personal Care,14.99,10.21,4.4
H001845,Health & Beauty,,2.79,1.78,4.5
H001846,Health & Beauty,Cosmetics,29.79,20.72,4.6
E001847,Electronics/General,,35.67,31.51,2.8
F001848,Food,Dairy,5.99,4.73,3.5
H001849,Household,Laundry,4.99,3.82,3.9
H001850,Household,Laundry,29.99,22.14,4.1
F001851,Food,Frozen Foods,14.49,11.72,4.1
E001852,Electronics/General,Seasonal,10.99,8.22,3.3
F001853,Food,Frozen Foods,2.29,1.64,4.4
F001854,Food,Frozen Foods,4.99,3.6,4.2
F001855,Food,Produce,10.48,9.95,3.5
H001856,Household,Cleaning Supplies,22.99,17.22,4.2
F001857,Food,Snacks,1.29,1.48,4.2
E001858,Electronics/General,Electronics,112.99,80.95,2.7
F001859,Food,Bakery,7.99,5.83,4.3
H001860,Household,Cleaning Supplies,11.99,8.51,4.3
F001861,Food,,10.99,8.75,5.0
F001862,Food,Canned Goods,8.99,6.85,5.0
F001863,Food,Beverages,7.99,6.2,3.9
F001864,Food,,13.99,11.54,5.0
F001865,Food,Dairy,14.99,11.6,3.8
F001866,Food,Dairy,1.49,1.09,4.2
F001867,Food,Canned Goods,4.99,4.08,5.0
F001868,Food,Bakery,8.99,6.87,4.0
F001869,Food,Beverages,3.61,3.14,4.7
F001870,Food,Bakery,5.99,4.32,4.5
F001871,Food,Meat,3.99,3.28,4.2
F001872,Food,Frozen Foods,10.99,8.85,4.8
F001873,Food,Meat,16.76,15.22,4.0
H001874,Household,Laundry,22.6,19.66,3.9
H001875,Household,Paper Products,20.99,14.07,3.5
F001876,Food,Canned Goods,5.79,4.46,4.1
H001877,Household,Paper Products,18.99,12.93,3.6
E001878,Electronics/General,Toys,25.99,18.25,3.3
F001879,Food,Canned Goods,4.76,4.53,4.8
E001880,Electronics/General,Electronics,90.99,66.37,4.2
F001881,Food,Canned Goods,3.49,2.82,4.0
H001882,Household,Laundry,19.79,13.5,3.6
F001883,Food,Produce,6.99,5.29,3.9
H001884,Household,Paper Products,4.99,3.51,3.5
H001885,Household,Kitchen Supplies,22.99,15.42,3.9
H001886,Household,Paper Products,17.49,13.31,3.3
F001887,Food,Snacks,5.99,4.62,3.8
F001888,Food,Produce,9.15,8.2,4.1
E001889,Electronics/General,Seasonal,114.99,85.4,2.8
H001890,Health & Beauty,Hair Care,2.99,1.88,3.6
H001891,Household,Paper Products,20.29,14.51,4.0
H001892,Household,Paper Products,18.99,13.1,3.9
H001893,Health & Beauty,Personal Care,16.99,11.87,4.5
F001894,Food,Snacks,9.99,7.56,4.0
H001895,Household,Cleaning Supplies,15.99,10.82,4.1
F001896,Food,Produce,2.56,2.32,4.4
F001897,Food,Produce,8.49,6.67,3.4
H001898,Household,Kitchen Supplies,16.99,11.62,4.3
F001899,Food,Dairy,3.99,3.26,4.3
F001900,Food,Frozen Foods,6.99,5.62,4.3
F001901,Food,Dairy,2.99,2.34,4.6
F001902,Food,Canned Goods,8.99,6.92,4.8
F001903,Food,Produce,12.99,9.75,4.3
H001904,Household,Kitchen Supplies,19.99,13.98,3.3
F001905,Food,Beverages,4.99,3.72,3.5
F001906,Food,Beverages,8.59,7.07,4.7
H001907,Household,Cleaning Supplies,12.79,8.81,4.5
F001908,Food,Bakery,11.99,8.62,4.2
H001909,Health & Beauty,Personal Care,5.99,3.89,3.4
H001910,Health & Beauty,Hair Care,19.99,14.24,4.4
H001911,Health & Beauty,Hair Care,19.11,17.53,4.5
H001912,Household,Home Decor,28.99,21.04,5.0
F001913,Food,Dairy,13.79,10.3,3.6
F001914,Food,Frozen Foods,13.99,11.43,3.9
F001915,Food,Canned Goods,1.99,1.51,5.0
H001916,Household,Paper Products,8.99,6.64,3.9
F001917,Food,Meat,19.99,15.09,4.3
F001918,Food,Bakery,11.99,9.65,
F001919,Food,Canned Goods,12.79,10.21,4.6
F001920,Food,Canned Goods,14.99,11.17,4.1
F001921,Food,Dairy,6.27,5.75,4.4
H001922,Household,Home Decor,5.42,4.72,3.2
H001923,Household,Laundry,24.99,18.49,3.5
F001924,Food,Dairy,2.99,2.46,4.4
H001925,Health & Beauty,Medications,14.59,9.88,5.0
F001926,Food,Snacks,8.59,6.61,4.0
F001927,Food,,2.99,2.3,3.5
H001928,Household,Laundry,12.25,11.19,4.2
E001929,Electronics/General,Toys,69.99,47.59,4.2
H001930,Health & Beauty,Hair Care,12.99,8.42,4.6
F001931,Food,Frozen Foods,9.32,11.0,3.7
H001932,Household,Home Decor,39.99,28.43,4.4
H001933,Household,Laundry,10.49,7.86,3.5
H001934,Health & Beauty,Medications,10.8,10.05,
F001935,Food,Meat,21.79,17.43,4.5
H001936,Household,Kitchen Supplies,9.99,7.14,2.8
H001937,Health & Beauty,Medications,4.99,3.15,4.0
H001938,Household,Laundry,27.79,20.57,3.9
F001939,Food,Meat,16.99,13.23,4.3
F001940,Food,Meat,3.71,3.47,4.7
F001941,Food,Beverages,5.99,4.88,3.8
F001942,Food,Beverages,9.29,7.59,3.8
H001943,Household,,14.49,10.22,4.7
F001944,Food,Dairy,12.99,9.67,4.2
H001945,Health & Beauty,Cosmetics,34.79,24.61,4.9
F001946,Food,Beverages,8.59,6.19,4.2
F001947,Food,Produce,13.99,10.69,4.2
E001948,Electronics/General,Toys,29.99,21.44,3.0
E001949,Electronics/General,Seasonal,60.49,44.09,3.3
F001950,Food,,9.99,8.16,4.5
F001951,Food,Canned Goods,10.49,7.94,4.7
F001952,Food,Bakery,11.99,9.68,4.7
F001953,Food,Snacks,2.94,3.15,3.7
F001954,Food,Dairy,17.79,12.84,4.8
E001955,Electronics/General,Office Supplies,63.99,45.5,3.3
F001956,Food,,14.99,11.46,4.8
F001957,Food,Frozen Foods,9.99,7.75,5.0
F001958,Food,Beverages,2.99,2.49,4.8
F001959,Food,Beverages,10.39,9.72,4.4
H001960,Household,Paper Products,11.59,8.55,3.9
F001961,Food,Bakery,4.91,5.83,4.7
F001962,Food,Bakery,5.99,4.42,4.0
F001963,Food,Dairy,8.29,6.29,4.6
H001964,Health & Beauty,Personal Care,21.99,14.64,4.3
H001965,Household,Home Decor,10.99,7.46,
H001966,Household,Paper Products,18.99,13.38,3.7
H001967,Health & Beauty,Personal Care,5.99,4.25,2.9
F001968,Food,Produce,4.99,3.81,4.1
H001969,Health & Beauty,Cosmetics,5.49,5.06,3.8
F001970,Food,Dairy,2.99,2.21,4.0
H001971,Health & Beauty,Cosmetics,30.99,21.0,4.3
F001972,Food,Frozen Foods,11.99,8.95,4.2
H001973,Health & Beauty,Cosmetics,40.99,29.11,3.3
H001974,Household,Cleaning Supplies,11.99,9.16,4.2
F001975,Food,Meat,6.95,6.35,3.9
F001976,Food,Beverages,7.45,8.3,3.6
H001977,Household,Cleaning Supplies,21.99,16.14,3.6
F001978,Food,Snacks,4.49,5.49,4.8
H001979,Household,Cleaning Supplies,15.49,11.75,5.0
F001980,Food,Frozen Foods,5.99,4.85,4.5
F001981,Food,Beverages,1.6,1.49,4.8
F001982,Food,Produce,12.79,9.24,4.1
F001983,Food,Snacks,5.99,4.55,5.0
F001984,Food,Beverages,9.99,7.39,4.2
F001985,Food,Canned Goods,5.79,4.79,3.6
H001986,Health & Beauty,Cosmetics,26.79,17.62,3.6
H001987,Household,Home Decor,17.49,11.76,4.0
F001988,Food,Dairy,7.33,6.52,3.7
F001989,Food,,14.99,11.84,4.2
F001990,Food,Canned Goods,7.14,6.74,5.0
F001991,Food,Produce,5.99,4.67,4.4
F001992,Food,Canned Goods,8.99,6.45,4.5
H001993,Health & Beauty,Cosmetics,29.79,19.7,3.4
H001994,Health & Beauty,Medications,24.18,22.61,3.5
F001995,Food,Bakery,4.49,3.27,3.7
F001996,Food,Produce,5.29,3.83,4.5
H001997,Health & Beauty,Medications,44.29,31.33,4.9
F001998,Food,Beverages,8.8,8.38,4.1
F001999,Food,Produce,10.99,8.4,3.8
F002000,Food,Frozen Foods,3.79,2.8,4.0
H002001,Health & Beauty,Medications,22.99,16.2,3.9
H002002,Household,Cleaning Supplies,5.98,5.62,4.2
H002003,Household,Laundry,26.99,19.9,
H002004,Household,,20.99,15.66,3.9
F002005,Food,Snacks,2.99,2.41,4.2
F002006,Food,Beverages,2.99,2.2,5.0
E002007,Electronics/General,Electronics,62.59,44.45,2.6
H002008,Household,Cleaning Supplies,8.99,6.17,4.3
E002009,Electronics/General,Office Supplies,25.79,19.56,3.4
F002010,Food,Produce,1.99,1.51,5.0
H002011,Household,Kitchen Supplies,18.49,12.63,3.2
H002012,Household,Kitchen Supplies,21.59,14.43,4.6
H002013,Household,Home Decor,38.99,29.92,3.8
H002014,Household,Laundry,7.99,5.58,5.0
H002015,Household,,8.9,7.98,4.1
F002016,Food,Produce,10.99,7.92,4.5
H002017,Household,Cleaning Supplies,7.99,5.43,4.3
F002018,Food,Canned Goods,13.99,11.36,5.0
F002019,Food,Produce,12.99,9.54,4.6
H002020,Health & Beauty,Medications,12.99,8.16,3.8
E002021,Electronics/General,Seasonal,38.99,29.44,5.0
H002022,Household,Kitchen Supplies,19.93,18.18,3.8
F002023,Food,Bakery,7.99,6.42,4.4
F002024,Food,Bakery,5.99,4.8,4.3
F002025,Food,Dairy,10.99,8.39,4.1
H002026,Household,Kitchen Supplies,4.99,3.56,3.3
E002027,Electronics/General,Seasonal,30.99,22.63,2.7
H002028,Household,Cleaning Supplies,11.99,8.68,4.0
H002029,Health & Beauty,Medications,13.99,9.44,4.7
H002030,Household,Paper Products,6.49,4.55,4.7
F002031,Food,Beverages,3.2,3.77,4.3
F002032,Food,Beverages,11.59,8.66,3.9
F002033,Food,Bakery,9.99,8.14,4.7
F002034,Food,Snacks,8.79,6.87,3.6
F002035,Food,Snacks,6.99,5.12,4.0
H002036,Household,Home Decor,36.79,25.5,4.2
F002037,Food,Frozen Foods,4.66,4.3,5.0
F002038,Food,Bakery,7.18,7.58,4.1
F002039,Food,,2.99,2.44,5.0
H002040,Health & Beauty,Cosmetics,20.99,14.06,3.8
H002041,Household,Paper Products,10.99,8.07,4.1
F002042,Food,Dairy,1.88,2.16,
F002043,Food,Dairy,8.54,10.67,4.5
H002044,Household,Cleaning Supplies,11.99,8.16,4.4
H002045,Household,,10.79,7.58,4.0
H002046,Health & Beauty,Cosmetics,14.99,9.46,4.4
F002047,Food,Canned Goods,7.99,6.2,4.7
H002048,Household,Cleaning Supplies,17.49,13.06,4.2
F002049,Food,Produce,11.99,8.74,4.0
H002050,Household,Laundry,18.87,17.9,3.7
F002051,Food,Frozen Foods,3.99,2.89,4.3
F002052,Food,Beverages,12.49,9.49,4.5
H002053,Health & Beauty,Hair Care,28.99,20.7,3.6
H002054,Health & Beauty,Medications,23.99,15.13,3.5
F002055,Food,Bakery,3.61,4.38,3.5
F002056,Food,Produce,2.59,1.91,4.1
F002057,Food,Snacks,9.79,7.28,4.5
H002058,Health & Beauty,Hair Care,25.29,16.36,5.0
E002059,Electronics/General,Toys,54.99,40.75,4.7
H002060,Household,Cleaning Supplies,8.99,6.4,3.6
F002061,Food,Bakery,9.99,7.65,4.4
F002062,Food,Beverages,3.99,3.19,4.8
H002063,Health & Beauty,Personal Care,13.29,8.78,1.9
F002064,Food,,9.99,7.14,3.9
H002065,Household,Laundry,15.47,14.16,3.6
H002066,Household,Laundry,24.99,18.94,4.5
F002067,Food,Beverages,9.53,11.23,4.4
F002068,Food,Beverages,12.59,9.15,4.2
F002069,Food,Bakery,8.99,7.43,4.2
H002070,Health & Beauty,Medications,11.99,8.48,3.4
H002071,Household,Cleaning Supplies,3.29,2.38,3.3
H002072,Health & Beauty,Personal Care,3.49,2.43,3.6
F002073,Food,Bakery,3.79,3.08,5.0
H002074,Household,Home Decor,24.49,17.18,3.9
H002075,Household,Laundry,20.99,14.07,4.8
H002076,Health & Beauty,Cosmetics,37.99,26.38,3.8
H002077,Household,,18.99,14.56,4.7
H002078,Health & Beauty,Hair Care,12.99,9.11,2.6
H002079,Household,Cleaning Supplies,16.99,11.37,3.9
H002080,Household,Paper Products,11.99,8.45,2.9
F002081,Food,Canned Goods,13.99,10.25,4.7
H002082,Health & Beauty,Hair Care,4.99,3.34,5.0
H002083,Household,Cleaning Supplies,11.49,8.43,3.5
F002084,Food,Snacks,9.99,8.08,4.5
F002085,Food,Canned Goods,13.79,10.56,3.1
H002086,Household,Kitchen Supplies,6.58,5.81,5.0
F002087,Food,Dairy,6.67,7.29,4.5
H002088,Health & Beauty,Hair Care,6.99,4.79,3.6
F002089,Food,Dairy,17.79,13.24,4.2
E002090,Electronics/General,Office Supplies,34.59,25.47,3.4
H002091,Health & Beauty,Cosmetics,18.71,16.6,4.3
H002092,Health & Beauty,Hair Care,24.79,16.82,3.2
F002093,Food,Snacks,2.99,2.28,4.4
F002094,Food,Beverages,7.68,6.83,
F002095,Food,Snacks,8.79,7.27,4.8
F002096,Food,Canned Goods,7.99,6.4,4.2
F002097,Food,Dairy,6.99,5.38,4.2
H002098,Household,Cleaning Supplies,24.79,18.17,3.2
H002099,Household,Cleaning Supplies,17.49,12.94,4.8
E002100,Electronics/General,Electronics,152.99,102.99,2.8
H002101,Health & Beauty,Medications,39.99,27.72,4.2
E002102,Electronics/General,Seasonal,27.99,20.06,2.8
H002103,Household,Paper Products,21.99,14.73,4.2
F002104,Food,Produce,8.99,6.83,4.9
F002105,Food,Snacks,14.99,11.75,4.7
H002106,Household,Laundry,10.99,7.41,4.1
F002107,Food,Dairy,17.99,14.22,4.6
F002108,Food,Dairy,10.49,7.61,4.2
F002109,Food,Canned Goods,14.79,11.62,4.4
H002110,Health & Beauty,Cosmetics,25.99,16.54,3.7
F002111,Food,Beverages,14.99,11.55,3.9
H002112,Health & Beauty,Hair Care,3.99,2.8,3.9
H002113,Household,Laundry,10.49,7.28,3.3
H002114,Health & Beauty,Cosmetics,16.49,10.6,
F002115,Food,Canned Goods,5.79,4.74,3.7
F002116,Food,Frozen Foods,3.99,3.04,3.4
F002117,Food,Dairy,11.99,9.05,5.0
F002118,Food,Meat,2.1,1.86,3.9
F002119,Food,Dairy,9.99,8.14,3.8
F002120,Food,Canned Goods,13.99,10.13,4.1
H002121,Household,Cleaning Supplies,5.79,3.95,4.8
F002122,Food,Beverages,10.99,8.74,4.1
F002123,Food,Beverages,3.79,2.8,3.9
F002124,Food,Canned Goods,6.61,7.79,4.3
F002125,Food,Produce,7.99,6.58,4.3
H002126,Health & Beauty,Medications,17.99,11.6,5.0
F002127,Food,Bakery,11.99,9.38,4.5
F002128,Food,Beverages,8.99,6.93,4.2
F002129,Food,Bakery,10.84,9.64,4.0
H002130,Household,Laundry,7.79,5.9,3.9
F002131,Food,Beverages,4.99,3.88,4.4
F002132,Food,Meat,12.99,9.99,4.5
F002133,Food,Bakery,11.99,9.88,4.5
F002134,Food,Canned Goods,8.49,6.84,5.0
H002135,Household,Paper Products,14.88,13.39,3.4
F002136,Food,Meat,16.79,13.78,3.8
H002137,Household,Home Decor,6.99,5.37,3.9
E002138,Electronics/General,Toys,68.99,51.21,4.0
F002139,Food,Canned Goods,6.99,5.65,4.0
F002140,Food,Meat,21.99,16.14,5.0
F002141,Food,Bakery,8.99,6.55,5.0
F002142,Food,Snacks,7.79,6.79,4.3
F002143,Food,Produce,3.44,3.24,
H002144,Health & Beauty,,22.79,15.79,3.8
H002145,Health & Beauty,,19.29,13.54,4.8
H002146,Household,Kitchen Supplies,21.99,,4.0
H002147,Household,Kitchen Supplies,20.79,15.73,4.0
F002148,Food,Frozen Foods,2.99,2.26,4.7
H002149,Household,Laundry,4.99,3.46,3.2
E002150,Electronics/General,Seasonal,115.99,77.43,4.0
F002151,Food,Meat,16.99,12.5,4.7
F002152,Food,Meat,4.99,3.99,4.5
F002153,Food,Meat,2.99,2.47,3.9
F002154,Food,Bakery,3.99,3.28,3.2
F002155,Food,Meat,5.99,4.91,5.0
F002156,Food,Canned Goods,14.99,11.45,4.4
H002157,Household,Laundry,29.99,23.06,4.0
F002158,Food,Bakery,4.49,3.43,4.6
F002159,Food,Canned Goods,7.49,5.79,4.4
E002160,Electronics/General,Seasonal,76.59,56.33,3.2
H002161,Household,Cleaning Supplies,7.99,5.67,4.5
F002162,Food,Meat,8.29,6.53,3.9
F002163,Food,Beverages,5.99,4.3,4.6
H002164,Household,Kitchen Supplies,13.99,9.82,4.0
F002165,Food,Snacks,4.52,4.27,3.8
F002166,Food,Produce,5.99,4.71,4.0
F002167,Food,Beverages,10.29,7.96,5.0
F002168,Food,Meat,8.99,7.18,
F002169,Food,Meat,16.99,13.6,4.4
F002170,Food,Beverages,8.99,7.08,4.3
F002171,Food,,6.99,5.76,4.1
H002172,Health & Beauty,Hair Care,5.29,3.36,4.7
